A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_R,A_Sat,A_HDOP,A_NSatView,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_R,B_Sat,B_HDOP,B_NSatView,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_R,C_Sat,C_HDOP,C_NSatView,Fused_Lat,Fused_Lon,Corrected_Lat,Corrected_Lon,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp,Fused_Lat_Calc,Fused_Lon_Calc
24.17100783,120.70458133,139.1,22.798,181.05,6.25,8,1.25,14,24.171065,120.7045655,130.7,23.465,181.53,5.05,9,1.01,14,24.171037,120.70455017,130.7,22.78,179.22,5.05,9,1.01,14,24.171040884370875,120.70456334036729,24.154930566288847,120.70643401994691,320.66,132.19,172.97,18.75,23.28,21.65,86.1,106.9,99.4,2025-10-09T18:18:47.808946,24.171040884370875,120.70456334036729
24.1709965,120.704581,139.1,22.946,180.78,6.25,8,1.25,14,24.171053,120.70456583,130.9,23.243,181.37,5.05,9,1.01,14,24.17102567,120.70455,130.7,22.854,180.52,5.05,9,1.01,14,24.171029297868344,120.70456332429578,24.154930648381832,120.70643418661703,319.25,135.01,174.38,16.24,24.73,15.13,74.56,113.55,69.49,2025-10-09T18:18:48.013379,24.171029297868344,120.70456332429578
24.170985,120.7045805,139.0,22.928,180.98,6.25,8,1.25,14,24.1710415,120.70456633,130.9,23.113,180.57,5.05,9,1.01,14,24.17101417,120.7045495,130.7,22.965,180.65,5.05,9,1.01,14,24.171017797868352,120.70456320713537,24.154930730474817,120.70643435328715,322.06,133.6,171.56,15.35,20.18,21.05,70.5,92.66,96.67,2025-10-09T18:18:48.218387,24.171017797868352,120.70456320713537
24.17097367,120.7045805,139.1,22.835,180.55,6.25,8,1.25,14,24.1710295,120.70456617,130.9,23.261,180.87,5.05,9,1.01,14,24.17101417,120.7045495,130.6,22.965,180.65,5.05,9,1.01,14,24.171010548938455,120.70456314588104,24.1549308125678,120.70643451995728,319.25,139.22,171.56,18.5,19.81,20.16,84.97,90.95,92.57,2025-10-09T18:18:48.424239,24.171010548938458,120.70456314588104
24.1709635,120.70457967,139.0,21.946,180.86,6.25,8,1.25,14,24.1710295,120.70456617,130.9,23.261,180.87,5.05,9,1.01,14,24.17100267,120.70454867,130.6,22.983,180.96,5.05,9,1.01,14,24.171003763240503,120.70456263363788,24.154930894660787,120.7064346866274,327.69,139.22,170.16,21.43,23.36,18.94,98.4,107.26,86.98,2025-10-09T18:18:48.631253,24.171003763240506,120.70456263363789
24.17095217,120.70457983,139.0,22.187,180.52,6.25,8,1.25,14,24.17101767,120.704566,131.0,23.224,180.94,5.05,9,1.01,14,24.17099133,120.70454783,130.6,22.928,181.81,5.05,9,1.01,14,24.170992237992312,120.70456228446122,24.154930976753768,120.70643485329752,322.06,135.01,170.16,18.28,21.48,19.04,83.95,98.61,87.44,2025-10-09T18:18:48.847307,24.170992237992312,120.70456228446122
24.1709405,120.70458017,139.1,22.817,178.8,4.8,9,0.96,14,24.17099417,120.7045655,131.0,23.224,180.71,5.05,9,1.01,14,24.17098083,120.7045475,130.3,22.187,182.25,5.05,9,1.01,14,24.17097075543953,120.70456493284568,24.154931058846753,120.70643501996764,319.25,136.41,168.75,14.79,21.41,20.29,67.93,98.31,93.15,2025-10-09T18:18:49.061862,24.17097075543953,120.70456493284567
24.170929,120.7045795,138.9,23.15,178.6,4.8,9,0.96,14,24.17099417,120.7045655,130.9,23.224,180.71,5.05,9,1.01,14,24.17096967,120.70454683,130.3,22.65,182.66,5.05,9,1.01,14,24.170963066337443,120.70456447849614,24.154931140939738,120.70643518663776,317.85,139.22,167.34,15.77,23.56,19.02,72.41,108.21,87.36,2025-10-09T18:18:49.279139,24.170963066337443,120.70456447849614
24.17091783,120.70457933,138.7,23.002,178.51,4.8,9,0.96,14,24.17097067,120.70456567,130.9,23.298,179.49,5.05,9,1.01,14,24.17096967,120.70454683,130.2,22.65,182.66,5.05,9,1.01,14,24.170951522972445,120.704564472648,24.154931223032722,120.7064353533079,317.85,140.63,165.94,13.59,22.03,24.65,62.4,101.18,113.21,2025-10-09T18:18:49.500998,24.170951522972445,120.70456447264799
24.17090683,120.70457933,138.5,22.872,178.53,4.8,9,0.96,14,24.170959,120.70456583,130.7,22.78,179.26,5.05,9,1.01,14,24.17094683,120.70454733,130.2,22.946,181.15,6.4,9,1.28,14,24.17093506770444,120.70456708459214,24.154931305125707,120.70643551997802,309.41,136.41,165.94,18.01,21.67,23.07,82.72,99.51,105.94,2025-10-09T18:18:49.710364,24.170935067704438,120.70456708459214
24.17088517,120.70457733,138.5,21.65,181.35,4.8,9,0.96,14,24.1709475,120.70456633,130.7,22.817,178.34,5.05,9,1.01,14,24.1709355,120.70454833,130.3,23.335,180.58,6.4,9,1.28,14,24.17091948635145,120.70456668483412,24.154931387218692,120.70643568664813,317.85,132.19,165.94,12.96,20.8,16.73,59.49,95.5,76.83,2025-10-09T18:18:49.916355,24.17091948635145,120.70456668483413
24.17087367,120.70457733,138.5,22.65,180.58,4.8,9,0.96,14,24.17093517,120.704566,130.7,23.28,178.73,5.05,9,1.01,14,24.17092417,120.70454833,130.3,23.224,180.3,6.4,9,1.28,14,24.17090772104464,120.7045665639328,24.154931469311673,120.70643585331825,306.6,142.04,164.53,17.23,18.26,15.01,79.13,83.85,68.94,2025-10-09T18:18:50.123753,24.170907721044642,120.70456656393281
24.17087367,120.70457733,138.4,22.65,180.58,4.8,9,0.96,14,24.17092367,120.70456717,130.7,22.502,176.72,5.05,9,1.01,14,24.17090217,120.70455,130.3,22.761,178.99,6.4,9,1.28,14,24.17089848944862,120.70456737352274,24.15493155140466,120.70643601998837,315.03,139.22,164.53,18.12,23.98,21.32,83.2,110.11,97.91,2025-10-09T18:18:50.340387,24.17089848944862,120.70456737352274
24.17086233,120.7045775,138.5,22.483,180.7,4.8,9,0.96,14,24.1708995,120.70456617,130.5,23.224,178.48,5.05,9,1.01,14,24.17090217,120.70455,130.3,22.761,178.99,6.4,9,1.28,14,24.170885035693136,120.70456707609434,24.154931633497643,120.7064361866585,316.44,136.41,163.12,17.71,19.84,21.15,81.31,91.12,97.13,2025-10-09T18:18:50.547818,24.170885035693136,120.70456707609434
24.17085083,120.70457717,138.4,23.335,179.73,4.8,9,0.96,14,24.1708995,120.70456617,130.3,23.224,178.48,5.05,9,1.01,14,24.17089083,120.70455,130.3,23.002,180.1,6.4,9,1.28,14,24.17087778541782,120.70456694227116,24.154931715590628,120.70643635332863,317.85,137.82,161.72,17.5,19.85,16.3,80.36,91.14,74.83,2025-10-09T18:18:50.751533,24.17087778541782,120.70456694227116
24.17083983,120.7045775,138.4,22.78,178.86,4.8,9,0.96,14,24.17088833,120.704567,130.3,22.891,177.92,5.05,9,1.01,14,24.17088,120.70454983,130.3,22.576,181.21,6.4,9,1.28,14,24.170866761913626,120.70456734140112,24.154931797683613,120.70643651999875,322.06,132.19,160.31,19.37,19.16,20.11,88.96,87.98,92.33,2025-10-09T18:18:50.967084,24.170866761913626,120.70456734140113
24.17082867,120.704577,138.4,22.613,179.29,4.8,9,0.96,14,24.17087717,120.704567,130.2,22.798,178.75,5.05,9,1.01,14,24.170857,120.70455033,130.3,23.113,181.19,6.4,9,1.28,14,24.170852901118906,120.70456725269258,24.154931879776598,120.70643668666887,317.85,137.82,160.31,17.13,22.1,18.34,78.67,101.47,84.19,2025-10-09T18:18:51.185072,24.170852901118906,120.70456725269258
24.17081783,120.704576,138.2,22.78,180.58,4.8,9,0.96,14,24.17085367,120.70456767,130.2,23.298,177.92,5.05,9,1.01,14,24.170857,120.70455033,130.3,23.113,181.19,5.05,9,1.01,14,24.17084197319701,120.70456505654316,24.15493196186958,120.70643685333899,320.66,129.38,158.91,17.47,25.03,19.52,80.22,114.94,89.63,2025-10-09T18:18:51.398410,24.17084197319701,120.70456505654316
24.17080667,120.70457717,138.4,22.817,178.72,4.8,9,0.96,14,24.17085367,120.70456767,130.0,23.298,177.92,5.05,9,1.01,14,24.17083467,120.70455233,130.3,22.817,178.33,5.05,9,1.01,14,24.170830809978348,120.70456611710856,24.154932043962564,120.7064370200091,317.85,137.82,158.91,15.34,17.57,21.83,70.45,80.68,100.23,2025-10-09T18:18:51.608559,24.170830809978348,120.70456611710857
24.17079533,120.70457767,138.3,22.872,177.63,4.8,9,0.96,14,24.17083,120.704568,129.9,23.446,178.57,5.05,9,1.01,14,24.1708235,120.7045515,130.2,22.502,179.65,5.05,9,1.01,14,24.17081555608319,120.70456613430902,24.15493212605555,120.70643718667924,315.03,136.41,160.31,16.67,20.89,24.42,76.53,95.92,112.12,2025-10-09T18:18:51.815072,24.17081555608319,120.70456613430902
24.170773,120.7045775,138.3,22.076,179.11,4.8,9,0.96,14,24.17080767,120.7045685,129.9,22.835,178.9,5.05,9,1.01,14,24.17081233,120.70455133,130.1,22.335,179.95,5.05,9,1.01,14,24.170796818111967,120.70456617995949,24.154932208148534,120.70643735334936,316.44,142.04,160.31,15.83,26.38,17.67,72.69,121.11,81.15,2025-10-09T18:18:52.230479,24.170796818111967,120.70456617995949
24.17076217,120.70457867,138.3,22.113,177.75,4.8,9,0.96,14,24.17079583,120.704568,129.9,23.076,179.21,5.05,9,1.01,14,24.17079017,120.7045515,130.1,22.354,180.05,5.05,9,1.01,14,24.170782016280864,120.70456649057624,24.15493229024152,120.70643752001948,323.47,136.41,160.31,16.13,21.99,24.03,74.08,100.99,110.32,2025-10-09T18:18:52.449842,24.170782016280864,120.70456649057625
24.17075083,120.704578,138.3,22.613,178.97,4.8,9,0.96,14,24.17079583,120.704568,129.8,23.076,179.21,5.05,9,1.01,14,24.17077833,120.70455133,129.8,23.057,179.61,5.05,9,1.01,14,24.1707741653124,120.7045661971599,24.154932372334503,120.7064376866896,316.44,142.04,157.5,20.7,18.57,19.0,95.04,85.25,87.25,2025-10-09T18:18:52.667733,24.1707741653124,120.7045661971599
24.17073933,120.704578,138.4,23.02,179.91,4.8,9,0.96,14,24.17078467,120.704569,129.9,22.78,178.14,5.05,9,1.01,14,24.17076717,120.70455217,129.8,22.891,179.19,5.05,9,1.01,14,24.17076288418154,120.70456678939406,24.154932454427485,120.70643785335972,319.25,132.19,156.09,18.13,21.68,22.74,83.24,99.55,104.43,2025-10-09T18:18:52.883034,24.17076288418154,120.70456678939406
24.17071667,120.7045765,138.2,22.724,181.16,4.8,9,0.96,14,24.17074883,120.70456867,129.7,23.206,178.34,5.05,9,1.01,14,24.17074433,120.704553,129.9,23.039,179.5,6.4,9,1.28,14,24.170734761840112,120.7045682708116,24.15493253652047,120.70643802002984,315.03,139.22,157.5,15.79,25.2,17.67,72.51,115.72,81.15,2025-10-09T18:18:53.090060,24.170734761840112,120.7045682708116
24.17070517,120.7045755,138.0,22.891,181.25,6.25,8,1.25,14,24.17074883,120.70456867,129.3,23.206,178.34,5.05,9,1.01,14,24.17073283,120.70455317,129.8,23.002,179.87,6.4,9,1.28,14,24.170732414021085,120.70456622211692,24.154932618613454,120.70643818669997,317.85,139.22,157.5,16.43,23.16,20.73,75.46,106.36,95.18,2025-10-09T18:18:53.298356,24.170732414021085,120.70456622211692
24.17069383,120.70457633,138.0,22.928,179.69,6.25,8,1.25,14,24.17073717,120.704568,129.3,23.317,180.32,5.05,9,1.01,14,24.170722,120.70455517,129.7,22.594,178.79,6.4,9,1.28,14,24.17072107291847,120.7045667068616,24.15493270070644,120.70643835337009,317.85,137.82,157.5,15.76,20.61,14.94,72.38,94.62,68.61,2025-10-09T18:18:53.505971,24.17072107291847,120.7045667068616
24.17068267,120.70457617,138.0,22.668,180.02,6.25,8,1.25,14,24.17072633,120.70456833,129.3,22.761,179.83,5.05,9,1.01,14,24.17071083,120.70455633,129.8,22.613,178.91,6.4,9,1.28,14,24.170710053329564,120.7045671339068,24.154932782799424,120.70643852004021,319.25,139.22,157.5,15.51,21.84,21.95,71.22,100.26,100.81,2025-10-09T18:18:53.715860,24.170710053329564,120.70456713390679
24.17067183,120.704576,138.0,22.224,180.06,6.25,8,1.25,14,24.170715,120.7045685,129.3,22.576,178.55,5.05,9,1.01,14,24.17071083,120.70455633,129.9,22.613,178.91,6.4,9,1.28,14,24.17070201426653,120.70456716341874,24.15493286489241,120.70643868671033,317.85,135.01,154.69,17.63,22.97,20.78,80.95,105.47,95.41,2025-10-09T18:18:53.922116,24.17070201426653,120.70456716341874
24.1706605,120.70457617,137.9,22.594,179.57,6.25,8,1.25,14,24.1707035,120.70456867,129.1,22.631,178.91,6.4,8,1.28,14,24.17068817,120.7045595,130.1,22.854,178.17,6.4,8,1.28,14,24.17068368131482,120.70456824170824,24.15493294698539,120.70643885338045,326.28,137.82,154.69,21.21,23.43,20.88,97.38,107.58,95.88,2025-10-09T18:18:54.126206,24.17068368131482,120.70456824170824
24.17063783,120.704577,137.9,22.687,178.81,6.25,8,1.25,14,24.17068033,120.70456883,129.0,22.761,178.17,6.4,8,1.28,14,24.17067733,120.70456067,130.2,22.483,178.56,6.4,8,1.28,14,24.170664727804088,120.70456896346096,24.154933029078375,120.70643902005058,320.66,140.63,153.28,17.46,17.9,20.66,80.16,82.17,94.86,2025-10-09T18:18:54.538787,24.170664727804088,120.70456896346097
24.17062617,120.70457767,137.9,23.243,178.0,6.25,8,1.25,14,24.1706575,120.704569,129.0,22.854,178.51,6.4,8,1.28,14,24.17066583,120.7045615,130.2,22.761,178.75,6.4,8,1.28,14,24.170649456281858,120.7045695219335,24.15493311117136,120.7064391867207,323.47,136.41,154.69,18.89,22.41,20.61,86.72,102.92,94.62,2025-10-09T18:18:54.761392,24.170649456281858,120.7045695219335
24.170604,120.704579,137.8,22.483,178.28,6.25,8,1.25,14,24.1706575,120.704569,128.9,22.854,178.51,6.4,8,1.28,14,24.17064317,120.70456367,130.3,22.983,178.61,6.4,8,1.28,14,24.17063439779884,120.70457069120272,24.154933193264345,120.70643935339082,320.66,136.41,153.28,19.78,24.55,22.91,90.84,112.74,105.19,2025-10-09T18:18:54.968462,24.17063439779884,120.70457069120272
24.17059317,120.70457917,137.9,22.076,179.03,6.25,8,1.25,14,24.17063533,120.704569,128.9,22.446,178.41,6.4,8,1.28,14,24.17063283,120.70456517,130.3,21.983,178.75,6.4,8,1.28,14,24.170620008760128,120.70457124170824,24.15493327535733,120.70643952006094,320.66,143.44,151.88,16.25,21.41,18.47,74.6,98.32,84.82,2025-10-09T18:18:55.176042,24.170620008760128,120.70457124170825
24.170582,120.70458,137.9,22.317,178.48,6.25,8,1.25,14,24.17062433,120.704569,129.0,22.354,178.42,6.4,8,1.28,14,24.17062133,120.70456617,130.5,22.613,178.46,6.4,8,1.28,14,24.17060878627661,120.70457185521371,24.154933357450314,120.70643968673106,319.25,142.04,151.88,17.72,18.95,20.48,81.36,87.01,94.05,2025-10-09T18:18:55.588989,24.17060878627661,120.70457185521373
24.1705595,120.704582,137.9,22.428,176.99,6.25,8,1.25,14,24.17061317,120.704569,128.9,22.298,178.15,6.4,8,1.28,14,24.170598,120.70456783,130.4,22.983,177.52,6.4,8,1.28,14,24.17058973378784,120.70457308764222,24.154933439543296,120.70643985340118,315.03,140.63,151.88,19.71,25.15,19.98,90.5,115.51,91.76,2025-10-09T18:18:55.798600,24.17058973378784,120.70457308764222
24.170548,120.70458267,137.9,22.78,176.38,6.25,8,1.25,14,24.17060167,120.70456867,128.7,22.446,178.3,6.4,8,1.28,14,24.1705865,120.70456917,130.4,23.076,177.83,6.4,8,1.28,14,24.17057823378784,120.70457364939496,24.15493352163628,120.70644002007131,315.03,143.44,151.88,21.34,24.95,17.18,97.97,114.57,78.89,2025-10-09T18:18:56.007275,24.17057823378784,120.70457364939496
24.17053683,120.70458383,137.9,22.576,177.74,6.25,8,1.25,14,24.1705905,120.7045685,128.7,22.483,178.55,6.4,8,1.28,14,24.170575,120.7045705,130.6,22.854,176.4,6.4,8,1.28,14,24.170566955540583,120.70457442888944,24.154933603729265,120.70644018674143,324.88,139.22,151.88,19.53,16.73,22.64,89.7,76.82,103.95,2025-10-09T18:18:56.211359,24.170566955540583,120.70457442888944
24.17052583,120.70458467,138.0,22.594,176.83,6.25,8,1.25,14,24.17057967,120.70456883,128.7,22.483,178.28,6.4,8,1.28,14,24.17055167,120.7045725,130.5,22.706,176.55,6.4,8,1.28,14,24.17055196679305,120.70457548210372,24.15493368582225,120.70644035341155,320.66,140.63,151.88,13.02,17.55,23.94,59.8,80.57,109.94,2025-10-09T18:18:56.417989,24.17055196679305,120.70457548210373
24.17051433,120.70458533,137.8,22.798,176.74,4.8,9,0.96,14,24.1705685,120.704569,128.8,22.539,178.17,5.05,9,1.01,14,24.17054,120.70457217,130.5,22.631,178.76,6.4,8,1.28,14,24.170540032114697,120.70457640570748,24.154933767915235,120.70644052008167,317.85,142.04,151.88,14.93,22.26,20.3,68.54,102.2,93.21,2025-10-09T18:18:56.625265,24.170540032114697,120.70457640570748
24.17050283,120.70458583,137.7,23.039,176.71,4.8,9,0.96,14,24.17053383,120.704569,128.7,23.113,177.19,5.05,9,1.01,14,24.17054,120.70457217,130.1,22.631,178.76,5.05,9,1.01,14,24.170524771630983,120.70457601629413,24.15493385000822,120.70644068675179,315.03,137.82,149.06,19.52,22.82,21.69,89.65,104.76,99.58,2025-10-09T18:18:56.831087,24.170524771630983,120.70457601629413
24.17049117,120.70458683,137.7,23.002,176.72,6.25,8,1.25,14,24.17052267,120.704569,128.4,22.761,175.89,5.05,9,1.01,14,24.17051833,120.70457167,130.1,21.613,181.73,5.05,9,1.01,14,24.170513627370813,120.70457420012168,24.1549339321012,120.70644085342192,320.66,140.63,146.25,19.53,22.78,21.95,89.66,104.61,100.8,2025-10-09T18:18:57.034490,24.170513627370813,120.70457420012167
24.1704795,120.70458667,137.8,23.169,178.79,6.25,8,1.25,14,24.17052267,120.704569,128.0,22.761,175.89,5.05,9,1.01,14,24.17050783,120.70457167,130.1,21.576,180.94,5.05,9,1.01,14,24.170506873031247,120.70457416263034,24.154934014194186,120.70644102009204,316.44,133.6,146.25,16.08,24.53,22.01,73.83,112.63,101.05,2025-10-09T18:18:57.239339,24.170506873031247,120.70457416263034
24.17046783,120.70458683,137.9,23.002,178.99,6.25,8,1.25,14,24.17051133,120.70456867,127.8,22.743,176.15,5.05,9,1.01,14,24.17050783,120.70457167,129.7,21.576,180.94,5.05,9,1.01,14,24.170499797106416,120.7045740737846,24.15493409628717,120.70644118676216,315.03,132.19,144.84,16.71,23.16,18.12,76.75,106.37,83.21,2025-10-09T18:18:57.443767,24.170499797106416,120.7045740737846
24.17045633,120.70458817,137.9,22.78,178.07,4.8,9,0.96,14,24.17050017,120.70456683,127.7,23.206,176.84,5.05,9,1.01,14,24.1704965,120.70457267,129.7,22.391,179.77,5.05,9,1.01,14,24.17048336999441,120.70457631244264,24.154934178380156,120.70644135343228,319.25,136.41,144.84,16.45,21.98,18.54,75.54,100.91,85.15,2025-10-09T18:18:57.647316,24.170483369994415,120.70457631244264
24.170445,120.70458933,138.0,22.613,177.49,6.25,8,1.25,14,24.17048933,120.70456717,127.9,22.743,176.54,5.05,9,1.01,14,24.17047317,120.70457417,129.7,23.28,177.99,5.05,9,1.01,14,24.170472755870843,120.7045750424262,24.15493426047314,120.7064415201024,315.03,132.19,143.44,15.99,25.79,21.64,73.44,118.4,99.39,2025-10-09T18:18:57.850481,24.170472755870843,120.70457504242619
