A_Date,A_Time,A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_SatUsed,A_HDOP,A_NSatView,B_Date,B_Time,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_SatUsed,B_HDOP,B_NSatView,C_Date,C_Time,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_SatUsed,C_HDOP,C_NSatView,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp
2025-10-09,16:49:54,24.149384,120.72232333,132.4,23.224,82.11,10,0.98,14,2025-10-09,16:49:54,24.149383,120.72222883,139.2,23.428,82.77,8,1.03,14,2025-10-09,16:49:54,24.14946667,120.72228017,125.5,23.261,83.05,9,1.01,13,189.88,248.90,279.81,18.65,18.13,17.07,85.64,83.24,78.40,2025-10-09T16:49:59.784874
2025-10-09,16:49:54,24.149385,120.72233567,132.5,22.872,83.55,10,0.98,14,2025-10-09,16:49:54,24.14938367,120.7222415,139.2,23.298,82.7,8,1.03,14,2025-10-09,16:49:54,24.149467,120.72229283,125.6,23.428,85.47,9,1.01,13,177.22,246.09,282.62,11.98,22.13,15.69,55.03,101.61,72.07,2025-10-09T16:49:59.989502
2025-10-09,16:49:54,24.1493865,120.722348,132.6,22.872,83.02,10,0.98,14,2025-10-09,16:49:54,24.1493845,120.72225367,139.2,22.78,82.79,9,1.03,14,2025-10-09,16:49:54,24.1494675,120.72230517,125.8,23.02,86.04,9,1.01,13,168.78,253.12,286.84,13.16,18.14,15.45,60.41,83.31,70.97,2025-10-09T16:50:00.197321
2025-10-09,16:49:55,24.14938767,120.72236,132.6,22.224,82.66,10,0.98,14,2025-10-09,16:49:55,24.14938517,120.72226567,139.2,22.502,82.93,8,1.03,14,2025-10-09,16:49:55,24.1494685,120.72231733,125.9,22.483,85.03,9,1.01,13,158.94,265.78,288.25,17.12,21.26,16.66,78.61,97.61,76.51,2025-10-09T16:50:00.402716
2025-10-09,16:49:55,24.149389,120.72237233,132.7,22.187,82.81,10,0.98,14,2025-10-09,16:49:55,24.149386,120.722278,139.1,22.594,83.02,8,1.03,14,2025-10-09,16:49:55,24.14947,120.72232917,126.1,22.187,83.54,9,1.01,13,151.91,262.96,291.06,15.15,21.20,19.91,69.56,97.35,91.40,2025-10-09T16:50:00.605469
2025-10-09,16:49:55,24.14939033,120.72238433,132.6,21.909,82.6,10,0.98,14,2025-10-09,16:49:55,24.14938683,120.72228983,139.0,21.909,82.84,8,1.03,14,2025-10-09,16:49:55,24.14947233,120.72235283,126.1,21.668,82.68,9,1.01,13,149.10,271.40,291.06,25.19,12.62,26.23,115.65,57.97,120.43,2025-10-09T16:50:00.809108
2025-10-09,16:49:55,24.1493915,120.72239583,132.6,21.391,81.96,10,0.98,14,2025-10-09,16:49:55,24.14938767,120.72230167,138.9,21.705,82.63,8,1.03,14,2025-10-09,16:49:55,24.14947233,120.72235283,126.3,21.668,82.68,9,1.01,13,137.85,272.81,292.47,18.80,20.84,19.81,86.33,95.70,90.96,2025-10-09T16:50:01.020129
2025-10-09,16:49:55,24.1493915,120.72239583,132.7,21.391,81.96,10,0.98,14,2025-10-09,16:49:55,24.14938833,120.72231383,138.9,22.002,82.68,8,1.03,14,2025-10-09,16:49:55,24.14947367,120.72236433,126.3,21.335,81.92,9,1.01,13,142.06,278.43,293.87,18.05,19.65,14.78,82.88,90.24,67.85,2025-10-09T16:50:01.230950
2025-10-09,16:49:56,24.14939317,120.7224195,132.7,21.539,84.0,10,0.98,14,2025-10-09,16:49:56,24.14938917,120.72232533,138.7,20.909,81.88,8,1.03,14,2025-10-09,16:49:56,24.14947683,120.72238683,126.5,20.613,80.07,9,1.01,13,130.81,281.24,295.28,17.01,15.30,23.87,78.12,70.23,109.60,2025-10-09T16:50:01.437644
2025-10-09,16:49:56,24.14939417,120.72243083,132.7,20.965,83.38,10,0.98,14,2025-10-09,16:49:56,24.14939017,120.72233667,138.4,20.483,81.88,8,1.03,14,2025-10-09,16:49:56,24.14947683,120.72238683,126.5,20.613,80.07,9,1.01,13,118.16,289.68,298.09,17.69,21.53,19.64,81.22,98.85,90.17,2025-10-09T16:50:01.641482
2025-10-09,16:49:56,24.14939483,120.72244233,132.6,20.835,83.83,10,0.98,14,2025-10-09,16:49:56,24.14939083,120.72234783,138.4,20.391,82.52,8,1.03,14,2025-10-09,16:49:56,24.14948633,120.7224075,126.4,19.89,72.05,9,1.01,13,113.94,291.09,299.50,13.25,20.77,17.06,60.83,95.39,78.33,2025-10-09T16:50:01.844833
2025-10-09,16:49:56,24.14939517,120.72245367,132.7,20.909,84.24,10,0.98,14,2025-10-09,16:49:56,24.14939167,120.72235933,138.2,20.687,82.41,8,1.03,14,2025-10-09,16:49:56,24.14948767,120.7224185,126.4,19.965,73.22,9,1.01,13,109.72,296.71,305.12,14.04,15.35,23.43,64.47,70.47,107.58,2025-10-09T16:50:02.049123
2025-10-09,16:49:56,24.14939583,120.72246467,132.7,20.316,84.15,10,0.98,14,2025-10-09,16:49:57,24.1493935,120.72238083,138.2,19.724,83.36,8,1.03,14,2025-10-09,16:49:57,24.149488,120.72242967,125.8,20.113,77.34,9,1.01,13,109.72,296.71,313.56,17.68,19.77,20.52,81.19,90.80,94.22,2025-10-09T16:50:02.252986
2025-10-09,16:49:57,24.14939617,120.72247583,132.7,20.316,83.44,10,0.98,14,2025-10-09,16:49:57,24.1493935,120.72238083,138.0,19.724,83.36,8,1.03,14,2025-10-09,16:49:57,24.149489,120.72244033,125.8,19.89,79.72,9,1.01,13,119.56,293.90,351.53,14.98,19.51,19.73,68.80,89.61,90.60,2025-10-09T16:50:02.456377
2025-10-09,16:49:57,24.14939717,120.72248667,132.8,20.076,82.8,10,0.98,14,2025-10-09,16:49:57,24.1493945,120.72239167,137.9,19.779,82.46,8,1.03,14,2025-10-09,16:49:57,24.14949033,120.72245083,125.8,19.687,80.33,9,1.01,13,132.22,285.46,36.53,16.10,20.80,19.06,73.92,95.49,87.52,2025-10-09T16:50:02.663238
2025-10-09,16:49:57,24.14939767,120.72249767,132.8,20.02,83.52,10,0.98,14,2025-10-09,16:49:57,24.14939533,120.72240267,137.7,19.576,82.63,8,1.03,14,2025-10-09,16:49:57,24.14949117,120.7224615,125.8,19.761,80.95,9,1.01,13,143.47,279.84,82.94,17.40,19.32,19.72,79.89,88.70,90.55,2025-10-09T16:50:02.868603
2025-10-09,16:49:57,24.149398,120.72250817,132.9,19.39,84.06,10,0.98,14,2025-10-09,16:49:57,24.149396,120.72241317,137.6,19.094,83.23,8,1.03,14,2025-10-09,16:49:57,24.14949183,120.72247217,125.9,19.353,82.7,9,1.01,13,151.91,282.65,112.47,15.74,18.45,19.62,72.29,84.70,90.07,2025-10-09T16:50:03.071520
2025-10-09,16:49:57,24.1493985,120.72251867,132.9,19.224,84.01,10,0.98,14,2025-10-09,16:49:57,24.14939683,120.72242433,137.4,19.113,82.52,8,1.03,14,2025-10-09,16:49:58,24.14949383,120.72248217,125.9,19.261,79.47,9,1.01,13,154.72,271.40,142.00,11.89,17.15,19.20,54.58,78.73,88.16,2025-10-09T16:50:03.274660
2025-10-09,16:49:58,24.149399,120.722529,132.9,19.131,83.65,10,0.98,14,2025-10-09,16:49:58,24.14939767,120.72243517,137.1,19.15,82.85,8,1.03,14,2025-10-09,16:49:58,24.1494945,120.72249217,126.0,18.816,80.29,9,1.01,13,168.78,278.43,182.78,16.03,17.23,19.97,73.62,79.12,91.72,2025-10-09T16:50:03.480094
2025-10-09,16:49:58,24.14939967,120.722539,132.9,18.427,82.99,10,0.98,14,2025-10-09,16:49:58,24.14939833,120.72244517,137.0,18.131,83.07,8,1.03,14,2025-10-09,16:49:58,24.1494955,120.72250217,126.1,18.427,80.84,9,1.01,13,175.81,279.84,232.00,16.78,15.96,19.24,77.07,73.30,88.36,2025-10-09T16:50:03.686783
2025-10-09,16:49:58,24.14940067,120.722549,133.0,18.316,83.28,10,0.98,14,2025-10-09,16:49:58,24.149399,120.72245617,136.7,18.594,83.05,8,1.03,14,2025-10-09,16:49:58,24.14949533,120.72251233,126.1,18.335,83.26,9,1.01,13,164.56,258.74,288.25,15.95,18.14,17.59,73.26,83.31,80.76,2025-10-09T16:50:03.897995
2025-10-09,16:49:58,24.14940117,120.72255883,133.0,18.094,84.01,10,0.98,14,2025-10-09,16:49:58,24.14940017,120.72247617,136.7,17.705,82.53,8,1.03,14,2025-10-09,16:49:58,24.1494955,120.72252217,126.3,18.02,84.75,9,1.01,13,173.00,271.40,327.62,14.11,19.80,19.43,64.80,90.94,89.20,2025-10-09T16:50:04.106979
2025-10-09,16:49:58,24.149402,120.72256867,133.0,17.853,83.23,10,0.98,14,2025-10-09,16:49:59,24.149401,120.722486,136.4,17.52,82.56,8,1.03,14,2025-10-09,16:49:59,24.14949583,120.72253183,126.3,17.631,86.09,9,1.01,13,173.00,269.99,4.19,16.70,19.14,18.05,76.67,87.88,82.90,2025-10-09T16:50:04.311515
2025-10-09,16:49:59,24.14940233,120.72257833,133.0,17.65,83.85,10,0.98,14,2025-10-09,16:49:59,24.149401,120.722486,136.2,17.52,82.56,8,1.03,14,2025-10-09,16:49:59,24.14949583,120.72254133,126.3,17.316,87.39,9,1.01,13,167.38,268.59,23.87,17.61,20.26,21.24,80.85,93.01,97.54,2025-10-09T16:50:04.515670
2025-10-09,16:49:59,24.149403,120.72258767,133.0,17.187,83.03,10,0.98,14,2025-10-09,16:49:59,24.149402,120.72249517,135.9,16.983,82.77,8,1.03,14,2025-10-09,16:49:59,24.149496,120.7225505,126.3,17.057,88.0,9,1.01,13,167.38,268.59,35.12,23.13,20.41,10.12,106.20,93.74,46.47,2025-10-09T16:50:04.720556
2025-10-09,16:49:59,24.14940367,120.72259683,133.0,16.835,83.29,10,0.98,14,2025-10-09,16:49:59,24.14940367,120.72251367,135.9,16.335,82.0,8,1.03,14,2025-10-09,16:49:59,24.14949617,120.72255983,126.4,16.983,87.85,9,1.01,13,173.00,268.59,42.15,15.80,16.88,16.38,72.54,77.53,75.23,2025-10-09T16:50:04.924079
2025-10-09,16:49:59,24.14940433,120.72260583,133.0,16.446,83.18,10,0.98,14,2025-10-09,16:49:59,24.14940433,120.72252183,135.5,15.446,81.38,8,1.03,14,2025-10-09,16:49:59,24.1494965,120.7225685,126.4,16.186,87.45,9,1.01,13,177.22,269.99,54.81,10.72,14.70,19.25,49.20,67.51,88.40,2025-10-09T16:50:05.128474
2025-10-09,16:50:00,24.14940583,120.72262317,133.0,15.779,83.29,10,0.98,14,2025-10-09,16:50:00,24.14940467,120.72253067,135.5,15.39,82.22,8,1.03,14,2025-10-09,16:50:00,24.14949667,120.72257717,126.7,15.964,87.67,9,1.01,13,181.44,265.78,92.78,17.23,15.63,20.51,79.11,71.75,94.17,2025-10-09T16:50:05.332215
2025-10-09,16:50:00,24.14940633,120.72263133,133.1,15.353,83.31,10,0.98,14,2025-10-09,16:50:00,24.1494055,120.72253867,135.3,15.02,81.89,9,1.03,14,2025-10-09,16:50:00,24.14949683,120.7225855,126.7,15.538,87.81,9,1.01,13,181.44,254.53,157.47,16.25,18.49,19.95,74.64,84.89,91.62,2025-10-09T16:50:05.535893
2025-10-09,16:50:00,24.149407,120.72263933,133.1,14.872,83.08,10,0.98,14,2025-10-09,16:50:00,24.149406,120.72254683,135.2,14.779,81.57,9,1.03,14,2025-10-09,16:50:00,24.149498,120.7225935,126.8,15.057,86.14,9,1.01,13,182.85,255.93,198.25,15.98,18.56,21.33,73.39,85.20,97.97,2025-10-09T16:50:05.738513
2025-10-09,16:50:00,24.14940783,120.722647,133.2,14.372,83.22,10,0.98,14,2025-10-09,16:50:00,24.1494065,120.72255483,135.2,14.446,82.47,9,1.03,14,2025-10-09,16:50:00,24.14949967,120.72260117,126.8,14.446,83.7,9,1.01,13,177.22,250.31,234.81,13.10,19.39,17.84,60.16,89.02,81.90,2025-10-09T16:50:05.942730
2025-10-09,16:50:00,24.14940783,120.722647,133.1,14.372,83.22,10,0.98,14,2025-10-09,16:50:00,24.14940717,120.72256217,135.2,13.927,82.16,9,1.03,14,2025-10-09,16:50:00,24.14950033,120.7226085,126.8,13.89,83.25,9,1.01,13,156.13,261.56,265.75,17.38,19.12,20.68,79.82,87.81,94.94,2025-10-09T16:50:06.159661
2025-10-09,16:50:00,24.1494085,120.7226545,133.2,13.927,83.31,10,0.98,14,2025-10-09,16:50:01,24.149408,120.72256933,135.2,13.594,82.55,9,1.03,14,2025-10-09,16:50:01,24.149502,120.72261567,126.9,13.538,81.45,9,1.01,13,120.97,279.84,264.34,17.69,23.26,21.08,81.24,106.82,96.78,2025-10-09T16:50:06.371398
2025-10-09,16:50:01,24.14940917,120.72266183,133.2,13.501,83.57,10,0.98,14,2025-10-09,16:50:01,24.14940867,120.7225765,135.1,13.371,82.46,9,1.03,14,2025-10-09,16:50:01,24.14950333,120.7226225,127.0,13.038,79.36,9,1.01,13,78.78,289.68,257.31,11.66,19.83,19.62,53.56,91.08,90.11,2025-10-09T16:50:06.584255
2025-10-09,16:50:01,24.149411,120.72267567,133.2,12.723,82.02,10,0.98,14,2025-10-09,16:50:01,24.149409,120.72258333,135.0,12.705,82.67,9,1.03,14,2025-10-09,16:50:01,24.14950467,120.72263583,127.2,12.353,79.54,9,1.01,13,26.75,316.40,248.87,16.63,17.39,20.09,76.35,79.85,92.23,2025-10-09T16:50:06.790053
2025-10-09,16:50:01,24.14941133,120.72268233,133.2,12.242,83.04,10,0.98,14,2025-10-09,16:50:01,24.14940983,120.72259033,135.0,12.853,82.91,9,0.85,14,2025-10-09,16:50:01,24.14950467,120.72263583,127.3,12.353,79.54,9,1.01,13,350.19,322.02,239.03,17.81,20.38,18.93,81.79,93.59,86.93,2025-10-09T16:50:06.994045
2025-10-09,16:50:01,24.149412,120.72268867,133.3,11.705,83.27,10,0.98,14,2025-10-09,16:50:01,24.14941067,120.72259633,134.9,11.816,81.97,9,1.03,14,2025-10-09,16:50:01,24.14950483,120.72264217,127.5,11.612,80.96,9,1.01,13,331.91,333.27,220.75,12.71,19.90,19.37,58.35,91.38,88.95,2025-10-09T16:50:07.198549
2025-10-09,16:50:02,24.14941267,120.72269483,133.2,11.112,83.43,10,0.98,14,2025-10-09,16:50:02,24.14941133,120.7226025,134.9,11.353,81.93,9,1.03,14,2025-10-09,16:50:02,24.14950533,120.72265417,127.5,10.89,83.25,9,1.01,13,327.69,340.30,175.75,17.52,16.78,19.88,80.44,77.03,91.27,2025-10-09T16:50:07.403906
2025-10-09,16:50:02,24.14941367,120.72270033,133.2,10.482,81.41,10,0.98,14,2025-10-09,16:50:02,24.14941167,120.72260833,134.9,10.816,82.79,9,1.03,14,2025-10-09,16:50:02,24.14950733,120.72265917,127.6,10.038,79.4,9,1.01,13,326.28,348.74,133.56,12.07,19.73,21.27,55.43,90.61,97.65,2025-10-09T16:50:07.607820
2025-10-09,16:50:02,24.14941467,120.7227055,133.3,9.927,80.53,10,0.98,14,2025-10-09,16:50:02,24.14941217,120.72261433,134.8,10.723,82.29,9,0.85,14,2025-10-09,16:50:02,24.14950683,120.72266433,127.7,9.297,81.89,9,1.01,13,322.06,355.77,94.19,14.75,18.81,22.99,67.72,86.39,105.57,2025-10-09T16:50:07.813259
2025-10-09,16:50:02,24.14941533,120.72271033,133.4,8.89,81.15,10,0.98,14,2025-10-09,16:50:02,24.14941317,120.72261933,134.8,9.704,81.17,9,0.85,14,2025-10-09,16:50:02,24.14950717,120.72266867,127.8,8.353,82.07,9,1.01,13,316.44,355.77,49.19,19.31,19.28,17.11,88.65,88.54,78.55,2025-10-09T16:50:08.018544
2025-10-09,16:50:02,24.14941567,120.72271483,133.4,8.408,83.52,10,0.98,14,2025-10-09,16:50:02,24.14941333,120.722621,135.1,6.463,79.06,9,0.85,14,2025-10-09,16:50:03,24.149508,120.7226725,127.9,7.297,80.67,9,1.01,13,315.03,2.80,19.66,13.48,20.56,22.24,61.89,94.39,102.13,2025-10-09T16:50:08.221983
2025-10-09,16:50:03,24.14941583,120.722719,133.4,7.723,85.02,10,0.98,14,2025-10-09,16:50:03,24.14941217,120.7226245,135.1,6.408,81.49,9,0.85,14,2025-10-09,16:50:03,24.14950783,120.722676,127.9,6.463,81.29,9,1.01,13,306.60,4.21,345.91,14.08,16.10,20.75,64.67,73.91,95.27,2025-10-09T16:50:08.426654
2025-10-09,16:50:03,24.14941633,120.72272217,133.5,6.538,84.42,10,0.98,14,2025-10-09,16:50:03,24.14941267,120.722627,135.6,5.297,79.41,9,0.85,14,2025-10-09,16:50:03,24.14950733,120.72267917,128.0,5.834,83.9,9,1.01,13,310.81,12.65,303.72,17.90,19.47,19.51,82.20,89.41,89.60,2025-10-09T16:50:08.631183
2025-10-09,16:50:03,24.14941667,120.722725,133.5,5.834,83.57,10,0.98,14,2025-10-09,16:50:03,24.14941267,120.72262967,135.7,4.704,79.53,9,0.85,14,2025-10-09,16:50:03,24.149507,120.722682,128.3,5.315,85.47,9,1.01,13,303.78,18.27,257.32,16.04,19.15,19.92,73.63,87.92,91.47,2025-10-09T16:50:08.835915
2025-10-09,16:50:03,24.14941733,120.7227275,133.6,5.074,80.39,10,0.98,14,2025-10-09,16:50:03,24.14941233,120.72263233,135.8,4.778,82.22,9,0.85,14,2025-10-09,16:50:03,24.1495065,120.7226845,128.3,4.574,87.55,9,1.01,13,303.78,9.83,229.19,14.36,18.18,19.40,65.96,83.48,89.06,2025-10-09T16:50:09.040064
2025-10-09,16:50:03,24.14941817,120.72272967,133.5,4.334,79.77,10,0.98,14,2025-10-09,16:50:03,24.14941233,120.72263467,135.9,4.667,81.27,9,0.85,14,2025-10-09,16:50:04,24.14950717,120.7226865,128.3,4.111,83.6,9,1.01,13,300.97,14.05,215.13,18.28,25.53,22.55,83.96,117.24,103.55,2025-10-09T16:50:09.244358
2025-10-09,16:50:04,24.14941833,120.72273383,133.5,3.648,83.04,10,0.98,14,2025-10-09,16:50:04,24.14941217,120.722636,136.0,3.815,81.97,9,0.85,14,2025-10-09,16:50:04,24.14950783,120.7226885,128.6,4.019,74.53,9,1.01,13,303.78,14.05,198.25,16.95,18.26,17.48,77.83,83.83,80.25,2025-10-09T16:50:09.447872
2025-10-09,16:50:04,24.14941867,120.722736,133.6,3.889,83.73,10,0.98,14,2025-10-09,16:50:04,24.14941217,120.722636,136.3,2.352,79.2,9,0.85,14,2025-10-09,16:50:04,24.149508,120.72269033,128.7,3.593,73.99,9,1.01,13,299.56,8.43,158.88,19.44,22.11,19.29,89.28,101.55,88.59,2025-10-09T16:50:09.653045
2025-10-09,16:50:04,24.14941883,120.72273767,133.5,3.352,82.93,10,0.98,14,2025-10-09,16:50:04,24.14941183,120.7226375,136.5,2.389,77.59,9,0.85,14,2025-10-09,16:50:04,24.14950733,120.7226925,128.8,3.741,77.72,9,1.01,13,299.56,9.83,132.16,12.38,18.65,19.83,56.85,85.65,91.06,2025-10-09T16:50:09.858062
2025-10-09,16:50:04,24.14941917,120.72273967,133.5,3.371,82.92,10,0.98,14,2025-10-09,16:50:04,24.14941167,120.72263767,136.6,1.556,72.63,9,0.85,14,2025-10-09,16:50:04,24.14950833,120.72269417,128.8,3.611,71.04,9,1.01,13,295.35,4.21,113.88,16.58,19.07,19.81,76.15,87.56,90.98,2025-10-09T16:50:10.061501
2025-10-09,16:50:05,24.1494195,120.72274167,133.6,3.667,83.07,10,0.98,14,2025-10-09,16:50:04,24.149411,120.7226395,136.6,2.537,79.18,9,0.85,14,2025-10-09,16:50:05,24.14951,120.72269583,128.9,3.963,59.54,9,1.01,13,286.91,354.36,92.78,17.67,18.95,21.91,81.14,87.03,100.62,2025-10-09T16:50:10.266625
2025-10-09,16:50:05,24.14942017,120.72274317,133.6,3.019,79.48,10,0.98,14,2025-10-09,16:50:05,24.1494105,120.722641,136.8,2.445,78.62,9,0.85,14,2025-10-09,16:50:05,24.14950817,120.72269817,128.9,3.63,79.83,9,1.01,13,288.31,352.96,74.50,15.17,19.03,20.07,69.66,87.37,92.17,2025-10-09T16:50:10.470484
2025-10-09,16:50:05,24.149421,120.72274483,133.6,3.093,74.5,10,0.98,14,2025-10-09,16:50:05,24.14941033,120.72264283,137.1,3.093,80.54,9,0.85,14,2025-10-09,16:50:05,24.14950767,120.72270017,129.0,3.63,86.52,9,1.01,13,291.13,357.18,33.72,15.05,20.34,20.29,69.10,93.40,93.17,2025-10-09T16:50:10.674627
2025-10-09,16:50:05,24.149421,120.72274483,133.6,3.093,74.5,10,0.98,14,2025-10-09,16:50:05,24.14941,120.72264433,137.1,2.741,79.82,9,0.85,14,2025-10-09,16:50:05,24.14950767,120.72270017,129.1,3.63,86.52,9,1.14,13,295.35,1.40,12.63,16.24,25.73,17.11,74.56,118.13,78.55,2025-10-09T16:50:10.892930
2025-10-09,16:50:05,24.14942117,120.72274833,133.6,3.222,81.51,10,0.98,14,2025-10-09,16:50:05,24.14940983,120.7226465,137.5,3.0,80.64,9,0.85,14,2025-10-09,16:50:05,24.14950817,120.72270367,129.1,3.241,83.28,9,1.14,13,296.75,8.43,338.88,12.70,20.21,17.41,58.34,92.79,79.93,2025-10-09T16:50:11.104015
2025-10-09,16:50:06,24.14942183,120.72274983,133.7,2.889,81.62,10,0.98,14,2025-10-09,16:50:05,24.14940933,120.72264833,137.7,3.297,83.99,9,0.85,14,2025-10-09,16:50:06,24.149508,120.7227055,129.1,3.371,83.09,9,1.14,13,296.75,5.61,306.54,14.77,19.81,21.74,67.81,90.95,99.84,2025-10-09T16:50:11.310619
2025-10-09,16:50:06,24.14942167,120.722752,133.5,3.667,82.88,10,0.98,14,2025-10-09,16:50:06,24.14940917,120.72264983,137.8,2.797,83.72,9,0.85,14,2025-10-09,16:50:06,24.14950867,120.722707,129.2,3.13,76.5,9,1.14,13,292.53,9.83,267.16,16.23,21.98,21.69,74.54,100.92,99.58,2025-10-09T16:50:11.517632
2025-10-09,16:50:06,24.14942233,120.7227535,133.7,2.982,82.03,10,0.98,14,2025-10-09,16:50:06,24.14940867,120.722654,137.8,3.574,83.46,9,0.85,14,2025-10-09,16:50:06,24.1495085,120.722709,129.3,3.445,79.47,9,1.01,13,296.75,7.02,247.47,14.11,22.91,20.27,64.78,105.19,93.06,2025-10-09T16:50:11.722286
2025-10-09,16:50:06,24.14942233,120.7227555,133.6,3.685,85.98,10,0.98,14,2025-10-09,16:50:06,24.14940867,120.722654,137.9,3.574,83.46,9,0.85,14,2025-10-09,16:50:06,24.14950867,120.72271283,129.3,3.463,76.91,9,1.01,13,300.97,12.65,243.25,17.35,23.07,19.54,79.66,105.95,89.70,2025-10-09T16:50:11.926000
2025-10-09,16:50:06,24.14942283,120.7227575,133.6,3.815,84.95,10,0.98,14,2025-10-09,16:50:06,24.14940817,120.72265717,137.9,3.463,80.46,9,0.85,14,2025-10-09,16:50:07,24.149508,120.722715,129.5,3.593,78.35,9,1.14,13,306.60,4.21,234.82,15.32,23.11,21.78,70.35,106.13,100.00,2025-10-09T16:50:12.128526
2025-10-09,16:50:07,24.14942333,120.72276,133.6,4.223,83.01,10,0.98,14,2025-10-09,16:50:06,24.14940817,120.72265717,138.2,3.463,80.46,9,0.85,14,2025-10-09,16:50:07,24.149508,120.722715,129.5,3.593,78.35,9,1.01,13,305.19,348.74,229.19,13.70,21.20,16.75,62.90,97.33,76.89,2025-10-09T16:50:12.334135
2025-10-09,16:50:07,24.14942383,120.72276183,133.6,3.76,82.24,10,0.98,14,2025-10-09,16:50:07,24.14940783,120.7226585,138.2,3.371,80.05,9,0.85,14,2025-10-09,16:50:07,24.14950767,120.722717,129.6,3.76,76.21,9,1.01,13,319.25,344.52,219.34,16.63,23.57,22.72,76.35,108.22,104.34,2025-10-09T16:50:12.536865
2025-10-09,16:50:07,24.14942483,120.72276433,133.6,4.408,77.98,10,0.98,14,2025-10-09,16:50:07,24.14940783,120.72266033,138.4,3.389,79.24,9,0.85,14,2025-10-09,16:50:07,24.14950683,120.72271983,129.6,4.537,77.08,9,1.01,13,316.44,347.33,210.90,15.18,23.65,20.00,69.71,108.60,91.84,2025-10-09T16:50:12.741041
2025-10-09,16:50:07,24.14942567,120.7227675,133.5,5.315,77.28,10,0.98,14,2025-10-09,16:50:07,24.14940817,120.722662,138.4,3.278,75.15,9,0.85,14,2025-10-09,16:50:07,24.1495065,120.72272583,129.7,5.852,78.79,9,1.01,13,317.85,340.30,201.06,14.90,19.91,20.26,68.42,91.42,93.04,2025-10-09T16:50:12.944617
2025-10-09,16:50:07,24.14942667,120.72277117,133.8,6.797,72.52,10,0.98,14,2025-10-09,16:50:07,24.14940833,120.72266533,138.5,4.611,77.07,9,0.85,14,2025-10-09,16:50:08,24.1495075,120.72272933,129.8,6.63,74.43,9,1.01,13,317.85,338.90,194.03,16.42,20.40,21.72,75.42,93.65,99.76,2025-10-09T16:50:13.148216
2025-10-09,16:50:08,24.14942667,120.72277483,133.9,6.723,76.87,10,0.98,14,2025-10-09,16:50:08,24.14940867,120.72267333,138.5,6.389,81.62,9,0.85,14,2025-10-09,16:50:08,24.14950817,120.722733,129.9,6.982,73.85,9,1.14,13,315.03,343.11,165.90,15.31,20.75,18.70,70.30,95.27,85.88,2025-10-09T16:50:13.353140
2025-10-09,16:50:08,24.14942733,120.72277833,134.0,6.815,77.32,10,0.98,14,2025-10-09,16:50:08,24.14940867,120.72267333,138.4,6.389,81.62,9,0.85,14,2025-10-09,16:50:08,24.14950867,120.72273667,130.0,7.038,74.59,9,1.01,13,308.00,345.93,156.06,19.30,20.67,22.72,88.63,94.93,104.34,2025-10-09T16:50:13.556123
2025-10-09,16:50:08,24.14942783,120.72278233,134.0,7.13,79.38,10,0.98,14,2025-10-09,16:50:08,24.14940867,120.722682,138.4,7.186,82.72,9,0.85,14,2025-10-09,16:50:08,24.14950867,120.722741,130.1,7.389,78.48,9,1.01,13,308.00,351.55,143.40,17.53,23.13,21.31,80.51,106.21,97.84,2025-10-09T16:50:13.761709
2025-10-09,16:50:08,24.14942867,120.72278633,133.9,7.389,79.52,10,0.98,14,2025-10-09,16:50:08,24.14940867,120.722682,138.5,7.186,82.72,9,0.85,14,2025-10-09,16:50:08,24.149509,120.72274533,130.1,7.982,78.9,9,1.01,13,316.44,341.71,134.97,15.06,20.96,19.30,69.13,96.23,88.61,2025-10-09T16:50:13.965495
2025-10-09,16:50:08,24.1494295,120.7227905,134.0,7.741,78.56,10,0.98,14,2025-10-09,16:50:08,24.14940883,120.7226865,138.5,7.26,83.39,9,0.85,14,2025-10-09,16:50:09,24.14950917,120.72274983,130.2,8.278,78.4,9,1.01,13,323.47,336.08,127.94,16.73,18.79,19.88,76.81,86.27,91.29,2025-10-09T16:50:14.168998
2025-10-09,16:50:09,24.14943067,120.72279967,133.9,8.871,79.47,10,0.98,14,2025-10-09,16:50:08,24.149409,120.72269083,138.5,7.519,82.98,9,0.85,14,2025-10-09,16:50:09,24.14950917,120.72274983,130.3,8.278,78.4,9,1.01,13,329.10,330.46,119.50,14.73,21.41,23.96,67.66,98.29,110.02,2025-10-09T16:50:14.372229
2025-10-09,16:50:09,24.14943133,120.7228045,134.0,8.927,79.96,10,0.98,14,2025-10-09,16:50:09,24.14940883,120.722696,138.6,8.315,83.91,9,0.85,14,2025-10-09,16:50:09,24.14950867,120.72275967,130.3,8.964,80.05,9,1.01,13,330.50,326.24,112.47,16.28,23.33,22.88,74.77,107.12,105.07,2025-10-09T16:50:14.578279
2025-10-09,16:50:09,24.149432,120.72280967,134.0,9.39,80.58,10,0.98,14,2025-10-09,16:50:09,24.14940917,120.72270117,138.6,8.649,82.34,9,0.85,14,2025-10-09,16:50:09,24.1495085,120.722765,130.6,9.538,80.65,9,1.03,13,336.13,326.24,109.65,16.54,24.20,24.35,75.97,111.10,111.79,2025-10-09T16:50:14.786008
